,text_surronding
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19444,Dieu et des hommes . Ma seule chance de salut
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19458,le Hollandais - Volant . Je me mis à suivre
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19487,et de son fils . Je fus assez heureux pour
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19507,avait pas été désarmé . Je m' emparai des deux
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19514,emparai des deux avirons et je revins vers mon canot
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19517,avirons et je revins vers mon canot qui reposait toujours
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19530,de sable . Malgré tous mes efforts je ne pus
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19532,. Malgré tous mes efforts je ne pus parvenir à
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19556,cinq cents pas . Il me fallut attendre la marée
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19568,la tombée de la nuit je pus enfin mettre l'
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19578,embarcation à la mer et je fis force de rames
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19590,direction du navire . Comme j' en approchais en luttant
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19597,approchais en luttant de toutes mes forces contre la mer
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19607,"encore mauvaise , une angoisse m' étreignit le cœur ,"
